Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2023,WEEK 9,FINAL,Sunday,November 5th,WAS,20.0,NE,17.0
2023,WEEK 9,FINAL,Sunday,November 5th,CHI,17.0,NO,24.0
2023,WEEK 9,FINAL,Sunday,November 5th,IND,27.0,CAR,13.0
2023,WEEK 9,FINAL,Sunday,November 5th,NYG,6.0,LV,30.0
2023,WEEK 9,FINAL,Sunday,November 5th,DAL,23.0,PHI,28.0
2023,WEEK 9,FINAL,Sunday Night Football,November 5th,BUF,18.0,CIN,24.0
2023,WEEK 9,FINAL,Monday Night Football,November 6th,LAC,27.0,NYJ,6.0
2023,WEEK 9,BYE,,,DEN,,,
2023,WEEK 9,BYE,,,DET,,,
2023,WEEK 9,BYE,,,JAX,,,
2023,WEEK 9,BYE,,,SF,,,
2023,WEEK 10,FINAL,Thursday Night Football,November 9th,CAR,13.0,CHI,16.0
2023,WEEK 10,FINAL,Sunday,November 12th,IND,10.0,NE,6.0
2023,WEEK 10,FINAL,Sunday,November 12th,CLE,33.0,BAL,31.0
2023,WEEK 10,FINAL,Sunday,November 12th,HOU,30.0,CIN,27.0
2023,WEEK 10,FINAL,Sunday,November 12th,SF,34.0,JAX,3.0
2023,WEEK 10,FINAL,Sunday,November 12th,NO,19.0,MIN,27.0
2023,WEEK 10,FINAL,Sunday,November 12th,GB,19.0,PIT,23.0
2023,WEEK 10,FINAL,Sunday,November 12th,TEN,6.0,TB,20.0
2023,WEEK 10,FINAL,Sunday,November 12th,ATL,23.0,ARI,25.0
2023,WEEK 10,FINAL,Sunday,November 12th,DET,41.0,LAC,38.0
2023,WEEK 10,FINAL,Sunday,November 12th,NYG,17.0,DAL,49.0
2023,WEEK 10,FINAL,Sunday,November 12th,WAS,26.0,SEA,29.0
2023,WEEK 10,FINAL,Sunday Night Football,November 12th,NYJ,12.0,LV,16.0
2023,WEEK 10,FINAL,Monday Night Football,November 13th,DEN,24.0,BUF,22.0
2023,WEEK 10,BYE,,,KC,,,
2023,WEEK 10,BYE,,,LAR,,,
2023,WEEK 10,BYE,,,MIA,,,
2023,WEEK 10,BYE,,,PHI,,,
2023,WEEK 11,FINAL,Thursday Night Football,November 16th,CIN,20.0,BAL,34.0
2023,WEEK 11,FINAL,Sunday,November 19th,DAL,33.0,CAR,10.0
2023,WEEK 11,FINAL,Sunday,November 19th,PIT,10.0,CLE,13.0
2023,WEEK 11,FINAL,Sunday,November 19th,CHI,26.0,DET,31.0
2023,WEEK 11,FINAL,Sunday,November 19th,LAC,20.0,GB,23.0
2023,WEEK 11,FINAL,Sunday,November 19th,ARI,16.0,HOU,21.0
2023,WEEK 11,FINAL,Sunday,November 19th,TEN,14.0,JAX,34.0
2023,WEEK 11,FINAL,Sunday,November 19th,LV,13.0,MIA,20.0
2023,WEEK 11,FINAL,Sunday,November 19th,NYG,31.0,WAS,19.0
2023,WEEK 11,FINAL,Sunday,November 19th,TB,14.0,SF,27.0
2023,WEEK 11,FINAL,Sunday,November 19th,NYJ,6.0,BUF,32.0
2023,WEEK 11,FINAL,Sunday,November 19th,SEA,16.0,LAR,17.0
2023,WEEK 11,FINAL,Sunday Night Football,November 19th,MIN,20.0,DEN,21.0
2023,WEEK 11,FINAL,Monday Night Football,November 20th,PHI,21.0,KC,17.0
2023,WEEK 11,BYE,,,ATL,,,
2023,WEEK 11,BYE,,,IND,,,
2023,WEEK 11,BYE,,,NE,,,
2023,WEEK 11,BYE,,,NO,,,
2023,WEEK 12,FINAL,Thursday,November 23rd,GB,29.0,DET,22.0
2023,WEEK 12,FINAL,Thursday,November 23rd,WAS,10.0,DAL,45.0
2023,WEEK 12,FINAL,Sunday Night Football,November 23rd,SF,31.0,SEA,13.0
2023,WEEK 12,FINAL,Thursday Night Football,November 24th,MIA,34.0,NYJ,13.0
2023,WEEK 12,FINAL,Sunday,November 26th,NO,15.0,ATL,24.0
2023,WEEK 12,FINAL,Sunday,November 26th,PIT,16.0,CIN,10.0
2023,WEEK 12,FINAL,Sunday,November 26th,JAX,24.0,HOU,21.0
2023,WEEK 12,FINAL,Sunday,November 26th,TB,20.0,IND,27.0
2023,WEEK 12,FINAL,Sunday,November 26th,NE,7.0,NYG,10.0
2023,WEEK 12,FINAL,Sunday,November 26th,CAR,10.0,TEN,17.0
2023,WEEK 12,FINAL,Sunday,November 26th,LAR,37.0,ARI,14.0
2023,WEEK 12,FINAL,Sunday,November 26th,CLE,12.0,DEN,29.0
2023,WEEK 12,FINAL,Sunday,November 26th,KC,31.0,LV,17.0
2023,WEEK 12,FINAL,Sunday,November 26th,BUF,34.0,PHI,37.0
2023,WEEK 12,FINAL,Sunday Night Football,November 26th,BAL,20.0,LAC,10.0
2023,WEEK 12,FINAL,Monday Night Football,November 27th,CHI,12.0,MIN,10.0
2023,WEEK 13,FINAL,Thursday Night Football,November 30th,SEA,35.0,DAL,41.0
2023,WEEK 13,FINAL,Sunday,December 3rd,LAC,6.0,NE,0.0
2023,WEEK 13,FINAL,Sunday,December 3rd,DET,33.0,NO,28.0
2023,WEEK 13,FINAL,Sunday,December 3rd,ATL,13.0,NYJ,8.0
2023,WEEK 13,FINAL,Sunday,December 3rd,ARI,24.0,PIT,10.0
2023,WEEK 13,FINAL,Sunday,December 3rd,IND,31.0,TEN,28.0
2023,WEEK 13,FINAL,Sunday,December 3rd,MIA,45.0,WAS,15.0
2023,WEEK 13,FINAL,Sunday,December 3rd,DEN,17.0,HOU,22.0
2023,WEEK 13,FINAL,Sunday,December 3rd,CAR,18.0,TB,21.0
2023,WEEK 13,FINAL,Sunday,December 3rd,CLE,19.0,LAR,36.0
2023,WEEK 13,FINAL,Sunday,December 3rd,SF,42.0,PHI,19.0
2023,WEEK 13,FINAL,Sunday Night Football,December 3rd,KC,19.0,GB,27.0
2023,WEEK 13,FINAL,Monday Night Football,December 4th,CIN,34.0,JAX,31.0
2023,WEEK 13,BYE,,,BAL,,,
2023,WEEK 13,BYE,,,BUF,,,
2023,WEEK 13,BYE,,,CHI,,,
2023,WEEK 13,BYE,,,LV,,,
2023,WEEK 13,BYE,,,MIN,,,
2023,WEEK 13,BYE,,,NYG,,,
2023,WEEK 14,FINAL,Thursday Night Football,December 7th,NE,21.0,PIT,18.0
2023,WEEK 14,FINAL,Sunday,December 10th,TB,29.0,ATL,25.0
2023,WEEK 14,FINAL,Sunday,December 10th,LAR,31.0,BAL,37.0
2023,WEEK 14,FINAL,Sunday,December 10th,DET,13.0,CHI,28.0
2023,WEEK 14,FINAL,Sunday,December 10th,IND,14.0,CIN,34.0
2023,WEEK 14,FINAL,Sunday,December 10th,JAX,27.0,CLE,31.0
2023,WEEK 14,FINAL,Sunday,December 10th,CAR,6.0,NO,28.0
2023,WEEK 14,FINAL,Sunday,December 10th,HOU,6.0,NYJ,30.0
2023,WEEK 14,FINAL,Sunday,December 10th,MIN,3.0,LV,0.0
2023,WEEK 14,FINAL,Sunday,December 10th,SEA,16.0,SF,28.0
2023,WEEK 14,FINAL,Sunday,December 10th,BUF,20.0,KC,17.0
2023,WEEK 14,FINAL,Sunday,December 10th,DEN,24.0,LAC,7.0
2023,WEEK 14,FINAL,Sunday Night Football,December 10th,PHI,13.0,DAL,33.0
2023,WEEK 14,FINAL,Monday Night Football,December 11th,TEN,28.0,MIA,27.0
2023,WEEK 14,FINAL,Monday Night Football,December 11th,GB,22.0,NYG,24.0
2023,WEEK 14,BYE,,,ARI,,,
2023,WEEK 14,BYE,,,WAS,,,
2023,WEEK 15,FINAL,Thursday Night Football,December 14th,LAC,21.0,LV,63.0
2023,WEEK 15,FINAL,Saturday,December 16th,MIN,24.0,CIN,27.0
2023,WEEK 15,FINAL,Saturday,December 16th,PIT,13.0,IND,30.0
2023,WEEK 15,FINAL,Saturday,December 16th,DEN,17.0,DET,42.0
2023,WEEK 15,FINAL,Sunday,December 17th,ATL,7.0,CAR,9.0
2023,WEEK 15,FINAL,Sunday,December 17th,CHI,17.0,CLE,20.0
2023,WEEK 15,FINAL,Sunday,December 17th,TB,34.0,GB,20.0
2023,WEEK 15,FINAL,Sunday,December 17th,NYJ,0.0,MIA,30.0
2023,WEEK 15,FINAL,Sunday,December 17th,NYG,6.0,NO,24.0
2023,WEEK 15,FINAL,Sunday,December 17th,HOU,19.0,TEN,16.0
2023,WEEK 15,FINAL,Sunday,December 17th,KC,27.0,NE,17.0
2023,WEEK 15,FINAL,Sunday,December 17th,SF,45.0,ARI,29.0
2023,WEEK 15,FINAL,Sunday,December 17th,WAS,20.0,LAR,28.0
2023,WEEK 15,FINAL,Sunday,December 17th,DAL,10.0,BUF,31.0
2023,WEEK 15,FINAL,Sunday Night Football,December 17th,BAL,23.0,JAX,7.0
2023,WEEK 15,FINAL,Monday Night Football,December 18th,PHI,17.0,SEA,20.0
2023,WEEK 16,FINAL,Thursday Night Football,December 21st,NO,22.0,LAR,30.0
2023,WEEK 16,FINAL,Sunday Night Football,December 23rd,CIN,11.0,PIT,34.0
2023,WEEK 16,FINAL,Saturday,December 23rd,BUF,24.0,LAC,22.0
2023,WEEK 16,FINAL,Sunday,December 24th,IND,10.0,ATL,29.0
2023,WEEK 16,FINAL,Sunday,December 24th,GB,33.0,CAR,30.0
2023,WEEK 16,FINAL,Sunday,December 24th,CLE,36.0,HOU,22.0
2023,WEEK 16,FINAL,Sunday,December 24th,DET,30.0,MIN,24.0
2023,WEEK 16,FINAL,Sunday,December 24th,WAS,28.0,NYJ,30.0
2023,WEEK 16,FINAL,Sunday,December 24th,SEA,20.0,TEN,17.0
2023,WEEK 16,FINAL,Sunday,December 24th,JAX,12.0,TB,30.0
2023,WEEK 16,FINAL,Sunday,December 24th,ARI,16.0,CHI,27.0
2023,WEEK 16,FINAL,Sunday,December 24th,DAL,20.0,MIA,22.0
2023,WEEK 16,FINAL,Sunday,December 24th,NE,26.0,DEN,23.0
2023,WEEK 16,FINAL,Monday,December 25th,LV,20.0,KC,14.0
2023,WEEK 16,FINAL,Monday,December 25th,NYG,25.0,PHI,33.0
2023,WEEK 16,FINAL,Monday Night Football,December 25th,BAL,33.0,SF,19.0
2023,WEEK 17,FINAL,Thursday Night Football,December 28th,NYJ,20.0,CLE,37.0
2023,WEEK 17,FINAL,Monday Night Football,December 30th,DET,19.0,DAL,20.0
2023,WEEK 17,FINAL,Sunday,December 31st,MIA,19.0,BAL,56.0
2023,WEEK 17,FINAL,Sunday,December 31st,NE,21.0,BUF,27.0
2023,WEEK 17,FINAL,Sunday,December 31st,ATL,17.0,CHI,37.0
2023,WEEK 17,FINAL,Sunday,December 31st,TEN,3.0,HOU,26.0
2023,WEEK 17,FINAL,Sunday,December 31st,LV,20.0,IND,23.0
2023,WEEK 17,FINAL,Sunday,December 31st,CAR,0.0,JAX,26.0
2023,WEEK 17,FINAL,Sunday,December 31st,LAR,26.0,NYG,25.0
2023,WEEK 17,FINAL,Sunday,December 31st,ARI,35.0,PHI,31.0
2023,WEEK 17,FINAL,Sunday,December 31st,NO,23.0,TB,13.0
2023,WEEK 17,FINAL,Sunday,December 31st,SF,27.0,WAS,10.0
2023,WEEK 17,FINAL,Sunday,December 31st,PIT,30.0,SEA,23.0
2023,WEEK 17,FINAL,Sunday,December 31st,LAC,9.0,DEN,16.0
2023,WEEK 17,FINAL,Sunday,December 31st,CIN,17.0,KC,25.0
2023,WEEK 17,FINAL,Sunday Night Football,December 31st,GB,33.0,MIN,10.0
2023,WEEK 18,FINAL,Monday Night Football,January 6th,PIT,17.0,BAL,10.0
2023,WEEK 18,FINAL,Monday Night Football,January 6th,HOU,23.0,IND,19.0
2023,WEEK 18,FINAL,Sunday,January 7th,TB,9.0,CAR,0.0
2023,WEEK 18,FINAL,Sunday,January 7th,CLE,14.0,CIN,31.0
2023,WEEK 18,FINAL,Sunday,January 7th,MIN,20.0,DET,30.0
2023,WEEK 18,FINAL,Sunday,January 7th,NYJ,17.0,NE,3.0
2023,WEEK 18,FINAL,Sunday,January 7th,ATL,17.0,NO,48.0
2023,WEEK 18,FINAL,Sunday,January 7th,JAX,20.0,TEN,28.0
2023,WEEK 18,FINAL,Sunday,January 7th,SEA,21.0,ARI,20.0
2023,WEEK 18,FINAL,Sunday,January 7th,CHI,9.0,GB,17.0
2023,WEEK 18,FINAL,Sunday,January 7th,KC,13.0,LAC,12.0
2023,WEEK 18,FINAL,Sunday,January 7th,DEN,14.0,LV,27.0
2023,WEEK 18,FINAL,Sunday,January 7th,PHI,10.0,NYG,27.0
2023,WEEK 18,FINAL,Sunday,January 7th,LAR,21.0,SF,20.0
2023,WEEK 18,FINAL,Sunday,January 7th,DAL,38.0,WAS,10.0
2023,WEEK 18,FINAL,Sunday Night Football,January 7th,BUF,21.0,MIA,14.0
2023,WILD CARD WEEKEND,FINAL,Saturday,January 13th,CLE,14.0,HOU,45.0
2023,WILD CARD WEEKEND,FINAL,Saturday,January 13th,MIA,7.0,KC,26.0
2023,WILD CARD WEEKEND,FINAL,Sunday,January 14th,GB,48.0,DAL,32.0
2023,WILD CARD WEEKEND,FINAL,Sunday,January 14th,LAR,23.0,DET,24.0
2023,WILD CARD WEEKEND,FINAL,Monday,January 15th,PIT,17.0,BUF,31.0
2023,WILD CARD WEEKEND,FINAL,Monday,January 15th,PHI,9.0,TB,32.0
2023,WILD CARD WEEKEND,Clinched Playoffs,,,BAL,,,
2023,WILD CARD WEEKEND,Clinched Playoffs,,,SF,,,
2023,DIVISIONAL PLAYOFFS,FINAL,Saturday,January 20th,HOU,10.0,BAL,34.0
2023,DIVISIONAL PLAYOFFS,FINAL,Saturday,January 20th,GB,21.0,SF,24.0
2023,DIVISIONAL PLAYOFFS,FINAL,Sunday,January 21st,TB,23.0,DET,31.0
2023,DIVISIONAL PLAYOFFS,FINAL,Sunday,January 21st,KC,27.0,BUF,24.0
2023,CONFERENCE CHAMPIONSHIPS,FINAL,Sunday,January 28th,KC,17.0,BAL,10.0
2023,CONFERENCE CHAMPIONSHIPS,FINAL,Sunday,January 28th,DET,31.0,SF,34.0
2023,SUPER BOWL,FINAL,Sunday,February 11th,SF,22.0,KC,25.0
2024,HALL OF FAME,FINAL,Thursday,August 1st,HOU,17.0,CHI,21.0
2024,PRESEASON WEEK 1,FINAL,Thursday,August 8th,CAR,3.0,NE,17.0
2024,PRESEASON WEEK 1,FINAL,Thursday,August 8th,DET,3.0,NYG,14.0
2024,PRESEASON WEEK 1,FINAL,Friday,August 9th,ATL,13.0,MIA,20.0
2024,PRESEASON WEEK 1,FINAL,Friday,August 9th,HOU,20.0,PIT,12.0
2024,PRESEASON WEEK 1,FINAL,Friday,August 9th,PHI,16.0,BAL,13.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,WAS,17.0,NYJ,20.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,CHI,33.0,BUF,6.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,LV,23.0,MIN,24.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,GB,23.0,CLE,10.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,TB,17.0,CIN,14.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,KC,13.0,JAX,26.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,SF,13.0,TEN,17.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,SEA,16.0,LAC,3.0
2024,PRESEASON WEEK 1,FINAL,Saturday,August 10th,NO,16.0,ARI,14.0
2024,PRESEASON WEEK 1,FINAL,Sunday,August 11th,DEN,34.0,IND,30.0
2024,PRESEASON WEEK 1,FINAL,Sunday,August 11th,DAL,12.0,LAR,13.0
2024,PRESEASON WEEK 2,FINAL,Thursday,August 15th,PHI,14.0,NE,13.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,ATL,12.0,BAL,13.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,CIN,3.0,CHI,27.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,NYG,10.0,HOU,28.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,DET,24.0,KC,23.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,MIN,27.0,CLE,12.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,NYJ,15.0,CAR,12.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,ARI,13.0,IND,21.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,WAS,6.0,MIA,13.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,BUF,9.0,PIT,3.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,SEA,15.0,TEN,16.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,LAR,13.0,LAC,9.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,TB,7.0,JAX,20.0
2024,PRESEASON WEEK 2,FINAL,Saturday,August 17th,DAL,27.0,LV,12.0
2024,PRESEASON WEEK 2,FINAL,Sunday,August 18th,GB,2.0,DEN,27.0
2024,PRESEASON WEEK 2,FINAL,Sunday,August 18th,NO,10.0,SF,16.0
2024,PRESEASON WEEK 3,FINAL,Thursday,August 22nd,IND,27.0,CIN,14.0
2024,PRESEASON WEEK 3,FINAL,Thursday,August 22nd,CHI,34.0,KC,21.0
2024,PRESEASON WEEK 3,FINAL,Friday,August 23rd,JAX,31.0,ATL,0.0
2024,PRESEASON WEEK 3,FINAL,Friday,August 23rd,MIA,14.0,TB,24.0
2024,PRESEASON WEEK 3,FINAL,Friday,August 23rd,SF,24.0,LV,24.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,CAR,31.0,BUF,26.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,PIT,17.0,DET,24.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,BAL,7.0,GB,30.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,LAR,15.0,HOU,17.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,MIN,26.0,PHI,3.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,LAC,26.0,DAL,19.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,NYG,6.0,NYJ,10.0
2024,PRESEASON WEEK 3,FINAL,Saturday,August 24th,CLE,33.0,SEA,37.0
2024,PRESEASON WEEK 3,FINAL,Sunday,August 25th,TEN,30.0,NO,27.0
2024,PRESEASON WEEK 3,FINAL,Sunday,August 25th,ARI,12.0,DEN,38.0
2024,PRESEASON WEEK 3,FINAL,Sunday,August 25th,NE,10.0,WAS,20.0
2024,WEEK 1,FINAL,Sunday Night Football,September 5th,BAL,20.0,KC,27.0
2024,WEEK 1,FINAL,Friday,September 6th,GB,29.0,PHI,34.0
2024,WEEK 1,FINAL,Sunday,September 8th,PIT,18.0,ATL,10.0
2024,WEEK 1,FINAL,Sunday,September 8th,ARI,28.0,BUF,34.0
2024,WEEK 1,FINAL,Sunday,September 8th,TEN,17.0,CHI,24.0
2024,WEEK 1,FINAL,Sunday,September 8th,NE,16.0,CIN,10.0
2024,WEEK 1,FINAL,Sunday,September 8th,HOU,29.0,IND,27.0
2024,WEEK 1,FINAL,Sunday,September 8th,JAX,17.0,MIA,20.0
2024,WEEK 1,FINAL,Sunday,September 8th,CAR,10.0,NO,47.0
2024,WEEK 1,FINAL,Sunday,September 8th,MIN,28.0,NYG,6.0
2024,WEEK 1,FINAL,Sunday,September 8th,LV,10.0,LAC,22.0
2024,WEEK 1,FINAL,Sunday,September 8th,DEN,20.0,SEA,26.0
2024,WEEK 1,FINAL,Sunday,September 8th,DAL,33.0,CLE,17.0
2024,WEEK 1,FINAL,Sunday,September 8th,WAS,20.0,TB,37.0
2024,WEEK 1,FINAL,Sunday Night Football,September 8th,LAR,20.0,DET,26.0
2024,WEEK 1,FINAL,Monday Night Football,September 9th,NYJ,19.0,SF,32.0
2024,WEEK 2,FINAL,Thursday Night Football,September 12th,BUF,31.0,MIA,10.0
2024,WEEK 2,FINAL,Sunday,September 15th,LV,26.0,BAL,23.0
2024,WEEK 2,FINAL,Sunday,September 15th,LAC,26.0,CAR,3.0
2024,WEEK 2,FINAL,Sunday,September 15th,NO,44.0,DAL,19.0
2024,WEEK 2,FINAL,Sunday,September 15th,TB,20.0,DET,16.0
2024,WEEK 2,FINAL,Sunday,September 15th,IND,10.0,GB,16.0
2024,WEEK 2,FINAL,Sunday,September 15th,CLE,18.0,JAX,13.0
2024,WEEK 2,FINAL,Sunday,September 15th,SF,17.0,MIN,23.0
2024,WEEK 2,FINAL,Sunday,September 15th,SEA,23.0,NE,20.0
2024,WEEK 2,FINAL,Sunday,September 15th,NYJ,24.0,TEN,17.0
2024,WEEK 2,FINAL,Sunday,September 15th,NYG,18.0,WAS,21.0
2024,WEEK 2,FINAL,Sunday,September 15th,LAR,10.0,ARI,41.0
2024,WEEK 2,FINAL,Sunday,September 15th,PIT,13.0,DEN,6.0
2024,WEEK 2,FINAL,Sunday,September 15th,CIN,25.0,KC,26.0
2024,WEEK 2,FINAL,Sunday Night Football,September 15th,CHI,13.0,HOU,19.0
2024,WEEK 2,FINAL,Monday Night Football,September 16th,ATL,22.0,PHI,21.0
2024,WEEK 3,FINAL,Thursday Night Football,September 19th,NE,3.0,NYJ,24.0
2024,WEEK 3,FINAL,Sunday,September 22nd,NYG,21.0,CLE,15.0
2024,WEEK 3,FINAL,Sunday,September 22nd,CHI,16.0,IND,21.0
2024,WEEK 3,FINAL,Sunday,September 22nd,HOU,7.0,MIN,34.0
2024,WEEK 3,FINAL,Sunday,September 22nd,PHI,15.0,NO,12.0
2024,WEEK 3,FINAL,Sunday,September 22nd,LAC,10.0,PIT,20.0
2024,WEEK 3,FINAL,Sunday,September 22nd,DEN,26.0,TB,7.0
2024,WEEK 3,FINAL,Sunday,September 22nd,GB,30.0,TEN,14.0
2024,WEEK 3,FINAL,Sunday,September 22nd,CAR,36.0,LV,22.0
2024,WEEK 3,FINAL,Sunday,September 22nd,MIA,3.0,SEA,24.0
2024,WEEK 3,FINAL,Sunday,September 22nd,DET,20.0,ARI,13.0
2024,WEEK 3,FINAL,Sunday,September 22nd,BAL,28.0,DAL,25.0
2024,WEEK 3,FINAL,Sunday,September 22nd,SF,24.0,LAR,27.0
2024,WEEK 3,FINAL,Sunday Night Football,September 22nd,KC,22.0,ATL,17.0
2024,WEEK 3,FINAL,Monday Night Football,September 23rd,JAX,10.0,BUF,47.0
2024,WEEK 3,FINAL,Monday Night Football,September 23rd,WAS,38.0,CIN,33.0
2024,WEEK 4,FINAL,Thursday Night Football,September 26th,DAL,20.0,NYG,15.0
2024,WEEK 4,FINAL,Sunday,September 29th,NO,24.0,ATL,26.0
2024,WEEK 4,FINAL,Sunday,September 29th,CIN,34.0,CAR,24.0
2024,WEEK 4,FINAL,Sunday,September 29th,LAR,18.0,CHI,24.0
2024,WEEK 4,FINAL,Sunday,September 29th,MIN,31.0,GB,29.0
2024,WEEK 4,FINAL,Sunday,September 29th,JAX,20.0,HOU,24.0
2024,WEEK 4,FINAL,Sunday,September 29th,PIT,24.0,IND,27.0
2024,WEEK 4,FINAL,Sunday,September 29th,DEN,10.0,NYJ,9.0
2024,WEEK 4,FINAL,Sunday,September 29th,PHI,16.0,TB,33.0
2024,WEEK 4,FINAL,Sunday,September 29th,WAS,42.0,ARI,14.0
2024,WEEK 4,FINAL,Sunday,September 29th,NE,13.0,SF,30.0
2024,WEEK 4,FINAL,Sunday,September 29th,KC,17.0,LAC,10.0
2024,WEEK 4,FINAL,Sunday,September 29th,CLE,16.0,LV,20.0
2024,WEEK 4,FINAL,Sunday Night Football,September 29th,BUF,10.0,BAL,35.0
2024,WEEK 4,FINAL,Monday Night Football,September 30th,TEN,31.0,MIA,12.0
2024,WEEK 4,FINAL,Monday Night Football,September 30th,SEA,29.0,DET,42.0
2024,WEEK 5,FINAL,Thursday Night Football,October 3rd,TB,30.0,ATL,36.0
2024,WEEK 5,FINAL,Sunday,October 6th,NYJ,17.0,MIN,23.0
2024,WEEK 5,FINAL,Sunday,October 6th,CAR,10.0,CHI,36.0
2024,WEEK 5,FINAL,Sunday,October 6th,BAL,41.0,CIN,38.0
2024,WEEK 5,FINAL,Sunday,October 6th,BUF,20.0,HOU,23.0
2024,WEEK 5,FINAL,Sunday,October 6th,IND,34.0,JAX,37.0
2024,WEEK 5,FINAL,Sunday,October 6th,MIA,15.0,NE,10.0
2024,WEEK 5,FINAL,Sunday,October 6th,CLE,13.0,WAS,34.0
2024,WEEK 5,FINAL,Sunday,October 6th,LV,18.0,DEN,34.0
2024,WEEK 5,FINAL,Sunday,October 6th,ARI,24.0,SF,23.0
2024,WEEK 5,FINAL,Sunday,October 6th,GB,24.0,LAR,19.0
2024,WEEK 5,FINAL,Sunday,October 6th,NYG,29.0,SEA,20.0
2024,WEEK 5,FINAL,Sunday Night Football,October 6th,DAL,20.0,PIT,17.0
2024,WEEK 5,FINAL,Monday Night Football,October 7th,NO,13.0,KC,26.0
2024,WEEK 5,BYE,,,DET,,,
2024,WEEK 5,BYE,,,LAC,,,
2024,WEEK 5,BYE,,,PHI,,,
2024,WEEK 5,BYE,,,TEN,,,
2024,WEEK 6,FINAL,Thursday Night Football,October 10th,SF,36.0,SEA,24.0
2024,WEEK 6,FINAL,Sunday,October 13th,JAX,16.0,CHI,35.0
2024,WEEK 6,FINAL,Sunday,October 13th,WAS,23.0,BAL,30.0
2024,WEEK 6,FINAL,Sunday,October 13th,ARI,13.0,GB,34.0
2024,WEEK 6,FINAL,Sunday,October 13th,HOU,41.0,NE,21.0
2024,WEEK 6,FINAL,Sunday,October 13th,TB,51.0,NO,27.0
2024,WEEK 6,FINAL,Sunday,October 13th,CLE,16.0,PHI,20.0
2024,WEEK 6,FINAL,Sunday,October 13th,IND,20.0,TEN,17.0
2024,WEEK 6,FINAL,Sunday,October 13th,LAC,23.0,DEN,16.0
2024,WEEK 6,FINAL,Sunday,October 13th,PIT,32.0,LV,13.0
2024,WEEK 6,FINAL,Sunday,October 13th,ATL,38.0,CAR,20.0
2024,WEEK 6,FINAL,Sunday,October 13th,DET,47.0,DAL,9.0
2024,WEEK 6,FINAL,Sunday Night Football,October 13th,CIN,17.0,NYG,7.0
2024,WEEK 6,FINAL,Monday Night Football,October 14th,BUF,23.0,NYJ,20.0
2024,WEEK 6,BYE,,,KC,,,
2024,WEEK 6,BYE,,,LAR,,,
2024,WEEK 6,BYE,,,MIA,,,
2024,WEEK 6,BYE,,,MIN,,,
2024,WEEK 7,FINAL,Thursday Night Football,October 17th,DEN,33.0,NO,10.0
2024,WEEK 7,FINAL,Sunday,October 20th,NE,16.0,JAX,32.0
2024,WEEK 7,FINAL,Sunday,October 20th,SEA,34.0,ATL,14.0
2024,WEEK 7,FINAL,Sunday,October 20th,TEN,10.0,BUF,34.0
2024,WEEK 7,FINAL,Sunday,October 20th,CIN,21.0,CLE,14.0
2024,WEEK 7,FINAL,Sunday,October 20th,HOU,22.0,GB,24.0
2024,WEEK 7,FINAL,Sunday,October 20th,MIA,10.0,IND,16.0
2024,WEEK 7,FINAL,Sunday,October 20th,DET,31.0,MIN,29.0
2024,WEEK 7,FINAL,Sunday,October 20th,PHI,28.0,NYG,3.0
2024,WEEK 7,FINAL,Sunday,October 20th,LV,15.0,LAR,20.0
2024,WEEK 7,FINAL,Sunday,October 20th,CAR,7.0,WAS,40.0
2024,WEEK 7,FINAL,Sunday,October 20th,KC,28.0,SF,18.0
2024,WEEK 7,FINAL,Sunday Night Football,October 20th,NYJ,15.0,PIT,37.0
2024,WEEK 7,FINAL,Monday Night Football,October 21st,BAL,41.0,TB,31.0
